Time,Temperature,Humidity,Vbat
1728176015,20.59,64.65,2833
1728177817,20.54,64.72,2834
1728179619,20.49,64.73,2834
1728181422,20.46,64.75,2834
1728183224,20.43,64.75,2833
1728185024,20.4,64.74,2832
1728186826,20.37,64.72,2831
1728188631,20.34,64.7,2831
1728190433,20.31,64.68,2831
1728192233,20.28,64.68,2830
1728194038,20.26,64.68,2828
1728195840,20.24,64.65,2827
1728197640,20.23,64.64,2827
1728199444,20.22,64.64,2826
1728201247,20.21,64.65,2826
1728203049,20.2,64.67,2826
1728204851,20.19,64.63,2827
1728206653,20.19,64.55,2827
1728208456,20.21,64.42,2826
1728210258,20.24,64.37,2827
1728212060,20.24,64.5,2828
1728213862,20.25,64.51,2829
1728215665,20.27,64.23,2828
1728217467,20.31,64.62,2828
1728219269,20.39,67.57,2828
1728221071,20.47,67.16,2828
1728222873,20.56,66.79,2827
1728224676,20.64,66.49,2828
1728226478,20.66,66.03,2831
1728228280,20.66,65.68,2832
1728230082,20.75,65.73,2833
1728231885,20.87,65.39,2833
1728233687,20.84,65.41,2832
1728235489,20.82,66.35,2832
1728237291,20.83,68.02,2831
1728239091,20.82,68.04,2832
1728240896,20.77,67.7,2831
1728242698,20.72,67.87,2831
1728244500,20.71,67.49,2831
1728246303,20.67,67.19,2832
1728248105,20.67,67.09,2832
1728249907,20.65,67.05,2832
1728251709,20.63,67.4,2832
1728253509,20.44,65.62,2831
1728255314,20.9,65.62,2833
1728257116,21.09,65.51,2834
1728258919,20.77,65.81,2835
1728260721,20.74,65.83,2834
1728262523,20.88,65.61,2833
1728264325,20.95,65.5,2833
1728266127,20.78,66.02,2834
1728267930,20.77,66.31,2833
1728269729,20.71,66.35,2832
1728271534,20.65,66.51,2831
1728273334,20.59,66.72,2832
1728275139,20.53,66.91,2833
1728276939,20.5,67.26,2833
1728278743,20.48,67.56,2833
1728280546,20.46,67.66,2831
1728282345,20.43,67.62,2831
1728284150,20.41,67.85,2830
1728285950,20.39,67.92,2831
1728287752,20.38,68.06,2831
1728289557,20.38,68.1,2830
1728291359,20.38,68.2,2829
1728293161,20.42,68.18,2828
1728294963,20.45,68.29,2831
1728296766,20.46,68.43,2832
1728298568,20.57,68.29,2832
1728300370,20.05,66.42,2831
1728302172,19.56,66.06,2828
1728303975,19.44,66.12,2823
1728305774,20.24,65.88,2820
1728307579,20.53,66.24,2821
1728309381,20.77,66.52,2826
1728311184,21.01,66.31,2829
1728312986,21.35,66.41,2831
1728314788,21.6,66.3,2833
1728316590,21.7,66.37,2834
1728318393,21.88,66.48,2835
1728320195,22.03,66.3,2835
1728321997,22.16,66.33,2836
1728323799,22.18,66.34,2836
1728325601,22.14,66.6,2837
1728327404,22.13,66.82,2838
1728329204,22.03,67.32,2839
1728331008,22.11,67.46,2839
1728332808,22.16,67.32,2838
1728334613,22.06,67.73,2838
1728336415,22.13,67.99,2839
1728338217,22.19,68.18,2838
1728340020,22.08,68.48,2839
1728341822,21.97,68.67,2839
1728343624,21.93,68.73,2839
1728345426,21.88,69.06,2838
1728347229,21.79,69.45,2837
1728349031,21.75,70.16,2836
1728350833,21.72,70.54,2837
1728352635,21.69,70.92,2837
1728354438,21.67,71.33,2836
1728356240,21.66,71.52,2836
1728358042,21.64,71.5,2836
1728359844,21.62,71.62,2835
1728361644,21.61,71.76,2834
1728363449,21.59,71.8,2835
1728365251,21.55,71.69,2834
1728367053,21.53,71.79,2835
1728368856,21.51,72.02,2836
1728370658,21.4,71.3,2837
1728372460,21.41,70.67,2837
1728374263,21.29,70.44,2836
1728376065,21.23,71.01,2835
1728377867,21.21,70.87,2833
1728379669,21.2,70.51,2833
1728381472,21.19,70.29,2833
1728383274,21.19,70.13,2833
1728385074,21.19,69.93,2834
1728386878,21.21,69.77,2834
1728388681,21.21,69.71,2835
1728390483,21.21,69.79,2835
1728392285,21.21,70.19,2835
1728394087,21.22,70.27,2834
1728395890,21.22,70.13,2834
1728397692,21.23,69.91,2834
1728399494,21.23,70.06,2834
1728401296,21.23,70.44,2834
1728403098,21.24,71.29,2834
1728404901,21.26,71.57,2834
1728406703,21.25,71.58,2834
1728408505,21.24,71.41,2835
1728410308,21.24,71.26,2834
1728412110,21.21,71.17,2834
1728413910,21.2,71.57,2833
1728415714,21.2,71.91,2832
1728417517,21.28,71.82,2832
1728419319,21.5,71.09,2833
1728421121,21.68,70.37,2834
1728422923,21.73,70.18,2834
1728424726,21.77,70.02,2836
1728426528,21.77,69.76,2836
1728428330,21.81,69.5,2837
1728430130,21.85,69.52,2837
1728431935,21.88,69.52,2837
1728433737,21.9,69.62,2837
1728435539,21.91,69.65,2838
1728437342,21.97,69.75,2838
1728439141,22,69.82,2837
1728440946,21.87,69.94,2836
1728442748,21.79,69.76,2835
1728444551,21.7,69.75,2834
1728446353,21.67,70.04,2834
1728448155,21.64,70.47,2835
1728449957,21.61,70.72,2834
1728451760,21.6,71.16,2834
1728453562,21.59,71.56,2834
1728455361,21.59,71.85,2834
1728457166,21.6,72.36,2835
1728458966,21.61,72.94,2834
1728460771,21.62,73.26,2834
1728462570,21.64,73.69,2834
1728464375,21.67,73.77,2833
1728466175,21.73,73.85,2833
1728467980,21.83,73.69,2835
1728469782,21.89,72.83,2835
1728471584,22.11,71.18,2836
1728473386,22.19,69.09,2836
1728475189,22.2,68.35,2837
1728476991,22.14,67.85,2837
1728478793,21.93,64.78,2837
1728480595,21.7,63.71,2836
1728482398,21.82,65.15,2836
1728484200,22.05,66.06,2836
1728486002,22.61,66.76,2838
1728487802,22.98,66.75,2839
1728489607,23.13,66.7,2841
1728491409,23.37,66.69,2842
1728493209,23.22,67.38,2843
1728495011,23.1,68.02,2843
1728496816,23.03,68.41,2843
1728498615,22.98,68.9,2842
1728500420,22.93,69.37,2842
1728502222,22.87,68.59,2841
1728504025,22.68,67.97,2841
1728505827,22.54,68.35,2840
1728507629,22.48,68.34,2839
1728509431,22.65,67.93,2839
1728511231,22.84,68.09,2841
1728513036,22.89,68.21,2842
1728514838,22.99,68.18,2843
1728516638,23.02,68.14,2843
1728518443,22.96,68.03,2843
1728520242,22.97,68.27,2844
1728522045,22.98,68.47,2845
1728523849,22.9,68.75,2846
1728525649,22.97,68.61,2844
1728527454,22.79,68.05,2843
1728529256,22.65,68.38,2842
1728531058,22.57,68.79,2842
1728532861,22.46,69.26,2841
1728534663,22.41,69.83,2841
1728536465,22.36,70.11,2840
1728538267,22.33,70.79,2840
1728540067,22.31,71.49,2840
1728541872,22.27,71.78,2841
1728543674,22.25,72.1,2842
1728545476,22.23,72.49,2842
1728547279,22.19,72.55,2841
1728549081,22.17,72.79,2840
1728550883,22.12,71.49,2840
1728552685,22.15,71.31,2840
1728554488,22.24,71.02,2841
1728556290,22.1,68.47,2840
1728558092,21.96,67.25,2841
1728559895,21.99,66.1,2840
1728561697,22.04,65.87,2838
1728563499,22.19,65.37,2837
1728565301,21.74,58.49,2837
1728567104,21.5,58.58,2837
1728568906,22.16,61.21,2837
1728570706,22.52,62.55,2839
1728572510,22.53,62.54,2841
1728574313,22.76,63.35,2842
1728576115,23,63.47,2842
1728577917,22.78,64.33,2843
1728579720,22.69,65.26,2843
1728581522,22.62,66.13,2842
1728583324,22.56,66.96,2842
1728585126,22.51,67.49,2841
1728586926,22.63,66.84,2841
1728588731,22.64,66.4,2842
1728590533,22.29,65.43,2843
1728592333,22.15,65.87,2842
1728594135,22.32,66.51,2841
1728595940,22.36,66.84,2841
1728597742,22.49,67.02,2841
1728599544,22.5,67.42,2842
1728601344,22.56,67.92,2842
1728603148,22.61,68.35,2842
1728604951,22.6,68.17,2842
1728606753,22.59,68.06,2842
1728608555,22.52,68.23,2842
1728610357,22.46,67.98,2842
1728612160,22.44,67.76,2842
1728613959,22.48,67.7,2841
1728615764,22.42,68.12,2841
1728617566,22.28,68.59,2841
1728619369,22.18,68.88,2841
1728621171,22.11,69.24,2840
1728622973,22.02,69.73,2838
1728624775,21.98,70.29,2838
1728626577,21.94,70.92,2838
1728628380,21.92,71.51,2837
1728630182,21.9,71.79,2837
1728631984,21.87,71.98,2838
1728633786,21.86,72.17,2839
1728635586,21.86,72.53,2839
1728637391,21.84,72.49,2839
1728639193,21.91,72.49,2838
1728640995,22.74,70.71,2838
1728642798,23.05,69.23,2839
1728644600,22.3,71.83,2841
1728646402,22.42,72.17,2842
1728648204,22.51,72.44,2841
1728650006,22.58,72.1,2842
1728651809,22.93,71,2842
1728653611,23.2,70.2,2843
1728655413,23.41,69.99,2845
1728657215,22.99,63.9,2848
1728659018,21.77,54.69,2846
1728660817,21.57,53.76,2842
1728662622,21.02,53.18,2836
1728664424,21.8,57.4,2835
1728666224,22.32,59.66,2835
1728668029,22.69,60.71,2838
1728669831,22.75,61.82,2841
1728671633,22.8,62.48,2843
1728673436,22.62,62.93,2843
1728675238,22.81,63.14,2844
1728677040,22.89,63.84,2844
1728678843,22.64,62.15,2844
1728680645,22.29,62.84,2843
1728682445,22.4,63.47,2842
1728684249,22.53,63.55,2842
1728686052,22.66,63.88,2842
1728687854,22.65,64.36,2842
1728689656,22.69,64.49,2842
1728691458,22.66,64.56,2844
1728693260,22.6,64.74,2845
1728695063,22.61,64.88,2843
1728696862,22.59,64.91,2842
1728698667,22.32,64.96,2841
1728700469,22.38,64.95,2841
1728702269,22.4,65.06,2841
1728704074,22.41,65.22,2841
1728705876,22.21,65.83,2841
1728707678,22.08,66.23,2840
1728709478,22.02,66.75,2838
1728711283,21.98,67.31,2837
1728713085,21.95,68.08,2838
1728714887,21.91,68.68,2838
1728716690,21.92,69.02,2839
1728718489,21.9,69.12,2839
1728720294,21.89,69.3,2839
1728722094,21.89,69.66,2838
1728723899,21.91,69.89,2837
1728725701,21.94,70.1,2837
1728727503,21.96,70.36,2838
1728729305,21.98,69.8,2838
1728731108,21.86,65.59,2838
1728732910,21.77,62.06,2837
1728734712,21.43,60.13,2836
1728736514,22.01,63,2836
1728738317,22.21,64.69,2838
1728740119,22.62,65.24,2841
1728741918,22.94,65.05,2843
1728743721,23.16,64.61,2844
1728745525,23.18,64.78,2844
1728747328,23.25,65.01,2845
1728749130,22.83,67.35,2844
1728750932,22.64,68.37,2843
1728752734,22.94,66.8,2843
1728754537,23.01,66.34,2844
1728756339,22.97,66.44,2845
1728758141,22.85,67.41,2845
1728759943,22.73,67.64,2844
1728761746,22.7,67.88,2843
1728763548,22.85,67.95,2843
1728765350,22.67,68.42,2843
1728767152,22.38,68.71,2842
1728768955,22.56,68.09,2840
1728770757,22.66,67.24,2840
1728772559,22.56,67.06,2840
1728774361,22.18,67.77,2841
1728776161,22.06,67.91,2841
1728777966,22.32,67.79,2840
1728779768,22.46,67.58,2839
1728781570,22.45,67.3,2840
1728783370,22.35,67.16,2841
1728785175,22.25,67.12,2841
1728786977,22.13,66.8,2840
1728788777,21.95,66.35,2839
1728790581,21.83,66.33,2837
1728792384,21.76,66.96,2837
1728794186,21.72,67.64,2837
1728795988,21.72,68.13,2837
1728797788,21.75,68.77,2836
1728799590,21.83,68.01,2836
1728801395,22.07,67.68,2836
1728803197,22.07,68.28,2837
1728804997,21.93,68.73,2839
1728806802,21.88,69.17,2839
1728808604,21.81,69.44,2838
1728810406,21.77,70,2837
1728812209,21.76,70.43,2837
1728814011,21.78,70.96,2836
1728815811,21.79,71.21,2836
1728817613,21.87,71.52,2836
1728819418,21.95,71.39,2837
1728821220,22.02,71.48,2836
1728823022,22.16,71.91,2836
1728824824,22.25,72.28,2837
1728826627,22.32,72.56,2838
1728828429,22.35,72.1,2838
1728830229,22.36,70.37,2839
1728832033,22.37,69.91,2839
1728833836,22.35,68.68,2839
1728835638,21.69,64.36,2839
1728837440,21.74,64.23,2838
1728839242,22.42,65.69,2837
1728841044,22.45,66.7,2838
1728842847,22.48,67.04,2839
1728844646,22.65,67.54,2840
1728846451,22.72,68,2840
1728848253,22.73,68.39,2841
1728850053,22.78,68.48,2842
1728851855,22.57,68.24,2843
1728853660,22.25,67.37,2842
1728855462,22.45,68.01,2840
1728857265,22.64,68.33,2841
1728859067,22.66,68.49,2842
1728860869,22.66,68.6,2842
1728862671,22.69,68.99,2841
1728864474,22.71,69.44,2841
1728866276,22.52,69.47,2842
1728868078,22.52,69.77,2843
1728869880,22.38,70.43,2842
1728871683,22.25,70.79,2840
1728873482,22.18,71.1,2839
1728875287,22.12,71.41,2838
1728877089,22.05,72.13,2838
1728878891,22.03,72.38,2838
1728880694,22.06,72.83,2839
1728882494,22.01,73.16,2838
1728884298,21.99,73.45,2837
1728886100,21.98,73.81,2837
1728887903,21.97,74.13,2836
1728889705,21.96,74.38,2836
1728891507,21.94,74.38,2836
1728893309,21.91,74.26,2837
1728895112,21.87,74.27,2836
1728896914,21.86,74.2,2835
1728898716,21.87,74.27,2835
1728900519,21.88,74.23,2835
1728902321,21.94,74.35,2835
1728904121,22.04,74.34,2836
1728905925,22.02,71.72,2836
1728907728,22.19,71.6,2836
1728909530,21.98,68.87,2836
1728911332,21.92,67.52,2837
1728913134,22.4,68.24,2838
1728914937,22.47,67.91,2838
1728916739,22.39,68.07,2839
1728918541,22.33,68.32,2839
1728920344,22.38,68.37,2839
1728922146,22.32,68.41,2839
1728923946,22.22,68.45,2838
1728925750,22.19,68.63,2837
1728927550,22.14,68.62,2836
1728929355,22.07,68.7,2836
1728931157,22.14,68.6,2836
1728932959,22.29,68.24,2836
1728934761,22.17,68.48,2836
1728936564,22.06,68.32,2835
1728938366,22.06,68.55,2835
1728940168,22.21,68.8,2836
1728941970,22.3,69.07,2836
1728943773,22.41,69.32,2837
1728945572,22.33,69.28,2837
1728947375,22.38,69.87,2838
1728949179,22.46,70.61,2838
1728950982,22.37,70.72,2838
1728952784,22.27,71.22,2838
1728954586,22.3,71.12,2837
1728956388,22.23,71.67,2837
1728958188,22.15,72.45,2838
1728959993,22.09,72.88,2838
1728961795,22.02,73.12,2837
1728963595,21.97,73.25,2836
1728965400,21.93,73.52,2834
1728967202,21.88,73.79,2833
1728969002,21.84,73.91,2833
1728970804,21.81,74.2,2833
1728972608,21.78,74.39,2834
1728974411,21.74,74.38,2834
1728976210,21.73,74.44,2834
1728978015,21.71,74.34,2834
1728979815,21.7,74.36,2834
1728981620,21.7,74.37,2834
1728983422,21.72,74.16,2834
1728985224,21.76,73.89,2834
1728987026,21.85,73.87,2833
1728988829,21.83,73.93,2832
1728990631,21.97,72.92,2833
1728992433,22.01,73.19,2834
1728994235,22.06,73.23,2835
1728996038,22.1,73.52,2835
1728997840,22.11,73.91,2836
1728999642,22.15,74.03,2835
1729001444,22.17,74.26,2835
1729003247,22.17,74.25,2835
1729005046,22.17,74.19,2836
1729006851,22.17,74.42,2835
1729008653,22.2,73.68,2835
1729010456,22.05,72.01,2836
1729012255,21.88,71.24,2836
1729014060,21.89,71.4,2835
1729015862,22.22,71.22,2834
1729017665,22.41,71.02,2836
1729019467,22.55,71.05,2837
1729021267,22.59,71.03,2838
1729023071,22.47,70.81,2839
1729024871,22.54,70.79,2840
1729026676,22.58,71.07,2839
1729028478,22.54,71.06,2838
1729030280,22.46,71.8,2837
1729032083,22.5,72.4,2838
1729033885,22.54,72.32,2838
1729035687,22.59,72.3,2838
1729037489,22.57,72.2,2838
1729039292,22.42,72.5,2839
1729041094,22.31,72.47,2839
1729042896,22.2,72.77,2839
1729044698,22.14,73.05,2837
1729046498,22.08,73.34,2836
1729048303,22.01,73.57,2835
1729050105,21.96,73.73,2835
1729051907,21.91,74.05,2835
1729053710,21.86,74.38,2834
1729055512,21.81,74.54,2834
1729057314,21.78,74.61,2834
1729059116,21.75,74.78,2833
1729060919,21.73,74.88,2834
1729062721,21.73,74.95,2833
1729064523,21.73,74.88,2833
1729066325,21.73,75.16,2833
1729068127,21.74,75.28,2834
1729069930,21.74,75.24,2834
1729071729,21.76,75.28,2833
1729073534,21.77,75.25,2831
1729075336,21.78,75.2,2832
1729077139,21.8,75.23,2833
1729078941,21.84,75.1,2834
1729080741,21.72,71.61,2833
1729082545,21.45,69.88,2832
1729084348,21.22,68.77,2831
1729086147,21.18,68.41,2831
1729087952,20.95,67.9,2830
1729089755,20.45,67.14,2829
1729091557,21.13,67.93,2828
1729093359,21.65,68.2,2828
1729095159,21.91,68.49,2830
1729096964,22.07,68.97,2832
1729098766,21.98,69.64,2834
1729100568,21.94,70.22,2834
1729102370,21.93,70.99,2834
1729104173,21.95,71.45,2833
1729105975,21.96,71.38,2833
1729107777,21.77,70.92,2834
1729109579,21.88,70.93,2835
1729111382,22.07,70.93,2835
1729113184,22.2,70.8,2835
1729114986,22.21,70.17,2835
1729116789,22.22,70.31,2836
1729118591,22.23,70.51,2836
1729120391,22.25,70.64,2837
1729122196,22.26,70.89,2836
1729123998,22.36,71.32,2836
1729125800,22.46,71.21,2836
1729127602,22.47,71.14,2837
1729129405,22.33,71.11,2837
1729131207,22.21,71.46,2836
1729133009,22.1,71.87,2835
1729134811,22.01,72.45,2835
1729136614,21.94,72.95,2834
1729138416,21.89,73.17,2835
1729140218,21.83,73.58,2835
1729142021,21.78,73.96,2834
1729143820,21.75,74.27,2833
1729145625,21.73,74.42,2833
1729147427,21.71,74.55,2832
1729149230,21.7,74.86,2831
1729151032,21.7,75.15,2831
1729152832,21.7,75.26,2832
1729154636,21.69,75.19,2832
1729156439,21.7,75.24,2833
1729158241,21.71,75.2,2834
1729160043,21.71,75.14,2834
1729161845,21.72,75.32,2833
1729163647,21.74,75.41,2832
1729165450,21.73,73.36,2832
1729167249,21.99,72.94,2832
1729169054,22.22,72.88,2832
1729170857,22.36,72.36,2833
1729172659,22.49,72.04,2835
1729174461,22.39,70.56,2836
1729176261,22.39,70.36,2836
1729178065,22.54,70.21,2837
1729179865,22.52,70.23,2837
1729181670,22.77,70.3,2838
1729183472,22.73,70.92,2838
1729185274,22.7,71.47,2837
1729187077,22.69,71.94,2837
1729188879,22.66,72.52,2837
